DebtPrice_Id,Trading_Date,Exchange_Code,Segment_Code,Local_Code,ISIN,Issuer_Name,Security_Name,Bond_Type,Issue_Date,Maturity_Date,No_Of_Trades,Traded_Qty,Traded_Value,Open,High,Low,Close,Weighted_Avg_Price,WYTM,TT_Status,Trade_Type,Issue_Type,FaceValuePrice,Settlement_Type,Residual_Maturity_Date,Residual_Maturity_Derived_From,Clean_Dirty_Indicator,Dirty_Price
2315746,21/11/2023,INFIM,FIMMDACD,,INE457A16JW7,Bank of Maharashtra,ZC CD REDEEM 04/12/2023 INR 500000,CD,04/09/2023,04/12/2023,1,0,375,7.1807,7.1807,7.1807,99.7449,99.7449,7.1807,Y,,Corporate,500000,T+0  ,04/12/2023,Maturity Date                 ,C,0
2315747,21/11/2023,INFIM,FIMMDACD,,INE476A16UN3,Canara Bank,ZC CD REDEEM 04/12/2023 INR 500000,CD,23/12/2022,04/12/2023,2,0,125,7.0989,7.0989,7.0989,99.7478,99.7478,7.0989,N,,Corporate,500000,T+0  ,04/12/2023,Maturity Date                 ,C,0
2315748,21/11/2023,INFIM,FIMMDACD,,INE476A16UN3,Canara Bank,ZC CD REDEEM 04/12/2023 INR 500000,CD,23/12/2022,04/12/2023,1,0,50,7.1,7.1,7.1,99.7671,99.7671,7.1,N,,Corporate,500000,T+1  ,04/12/2023,Maturity Date                 ,C,0
2315749,21/11/2023,INFIM,FIMMDACD,,INE476A16VX0,Canara Bank,ZC CD REDEEM 05/02/2024 INR 500000,CD,06/07/2023,05/02/2024,2,0,75,7.2602,7.2602,7.2602,98.5108,98.5108,7.2602,Y,,Corporate,500000,T+0  ,05/02/2024,Maturity Date                 ,C,0
2315750,21/11/2023,INFIM,FIMMDACP,,INE481G14EB4,UltraTech Cement Ltd.,ZC CP REDEEM 01/12/2023 INR 500000,CP,01/09/2023,01/12/2023,1,0,50,7.1314,7.1314,7.1314,99.805,99.805,7.1314,Y,,Corporate,500000,T+0  ,01/12/2023,Maturity Date                 ,C,0
2315751,21/11/2023,INFIM,FIMMDACP,,INE556F14JN9,Small Industries Dev Bank of India,ZC CP REDEEM 22/11/2023 INR 500000,CP,23/08/2023,22/11/2023,6,0,1085,6.8268,6.8268,6.8268,99.9813,99.9813,6.8268,N,,Corporate,500000,T+0  ,22/11/2023,Maturity Date                 ,C,0
2315752,21/11/2023,INFIM,FIMMDACD,,INE556F16AD4,Small Industries Dev Bank of India,ZC CD REDEEM 06/12/2023 INR 500000,CD,06/12/2022,06/12/2023,1,0,50,7.0503,7.0503,7.0503,99.7111,99.7111,7.0503,Y,,Corporate,500000,T+0  ,06/12/2023,Maturity Date                 ,C,0
2315753,21/11/2023,INFIM,FIMMDACD,,INE556F16AF9,Small Industries Dev Bank of India,ZC CD REDEEM 31/01/2024 INR 500000,CD,31/01/2023,31/01/2024,1,0,25,7.3702,7.3702,7.3702,98.5866,98.5866,7.3702,Y,,Corporate,500000,T+0  ,31/01/2024,Maturity Date                 ,C,0
2315754,21/11/2023,INFIM,FIMMDACD,,INE556F16AF9,Small Industries Dev Bank of India,ZC CD REDEEM 31/01/2024 INR 500000,CD,31/01/2023,31/01/2024,1,0,5,7.35,7.35,7.35,98.61,98.61,7.35,Y,,Corporate,500000,T+1  ,31/01/2024,Maturity Date                 ,C,0
2315755,21/11/2023,INFIM,FIMMDACD,,INE556F16AG7,Small Industries Dev Bank of India,ZC CD REDEEM 14/03/2024 INR 500000,CD,14/03/2023,14/03/2024,1,0,25,7.48,7.48,7.48,97.7367,97.7367,7.48,Y,,Corporate,500000,T+1  ,14/03/2024,Maturity Date                 ,C,0
2315756,21/11/2023,INFIM,FIMMDACD,,INE562A16LL3,Indian Bank,ZC CD REDEEM 14/02/2024 INR 500000,CD,16/02/2023,14/02/2024,3,0,350,7.3001,7.3001,7.3001,98.3284,98.3284,7.3001,N,,Corporate,500000,T+0  ,14/02/2024,Maturity Date                 ,C,0
2315757,21/11/2023,INFIM,FIMMDACD,,INE562A16LL3,Indian Bank,ZC CD REDEEM 14/02/2024 INR 500000,CD,16/02/2023,14/02/2024,2,0,75,7.32,7.32,7.32,98.3433,98.3433,7.32,N,,Corporate,500000,T+1  ,14/02/2024,Maturity Date                 ,C,0
2315758,21/11/2023,INFIM,FIMMDACD,,INE562A16MD8,Indian Bank,ZC CD REDEEM 24/11/2023 INR 500000,CD,25/08/2023,24/11/2023,1,0,50,7.0973,7.0973,7.0973,99.9417,99.9417,7.0973,Y,,Corporate,500000,T+0  ,24/11/2023,Maturity Date                 ,C,0
2315759,21/11/2023,INFIM,FIMMDACD,,INE562A16MG1,Indian Bank,ZC CD REDEEM 31/01/2024 INR 500000,CD,07/11/2023,31/01/2024,1,0,25,7.2899,7.2899,7.2899,98.6018,98.6018,7.2899,Y,,Corporate,500000,T+0  ,31/01/2024,Maturity Date                 ,C,0
2315760,21/11/2023,INFIM,FIMMDACP,,INE667F14GF6,Sundaram Home Finance Ltd,ZC CP REDEEM 24/11/2023 INR 500000,CP,06/06/2023,24/11/2023,1,0,200,7.1948,7.1948,7.1948,99.9409,99.9409,7.1948,Y,,Corporate,500000,T+0  ,24/11/2023,Maturity Date                 ,C,0
2315761,21/11/2023,INFIM,FIMMDACP,,INE692Q14AZ2,Toyota Financial Services India Ltd,ZC CP REDEEM 22/11/2023 INR 500000,CP,23/08/2023,22/11/2023,1,0,45,6.8633,6.8633,6.8633,99.9812,99.9812,6.8633,Y,,Corporate,500000,T+0  ,22/11/2023,Maturity Date                 ,C,0
2315762,21/11/2023,INFIM,FIMMDACP,,INE700G14FZ3,HDFC Securities Ltd.,ZC CP REDEEM 22/11/2023 INR 500000,CP,23/08/2023,22/11/2023,1,0,55,6.8633,6.8633,6.8633,99.9812,99.9812,6.8633,Y,,Corporate,500000,T+0  ,22/11/2023,Maturity Date                 ,C,0
2315763,21/11/2023,INFIM,FIMMDACP,,INE774D14RQ9,Mahindra & Mahindra Financial Services Ltd.,ZC CP REDEEM 06/03/2024 INR 500000,CP,10/03/2023,06/03/2024,1,0,50,8.0302,8.0302,8.0302,97.7211,97.7211,8.0302,Y,,Corporate,500000,T+0  ,06/03/2024,Maturity Date                 ,C,0
2315764,21/11/2023,INFIM,FIMMDACP,,INE860H141Q2,Aditya Birla Finance Ltd.,ZC CP REDEEM 30/01/2024 INR 500000,CP,31/10/2023,30/01/2024,1,0,25,7.7998,7.7998,7.7998,98.5262,98.5262,7.7998,Y,,Corporate,500000,T+0  ,30/01/2024,Maturity Date                 ,C,0
2315765,21/11/2023,INFIM,FIMMDACP,,INE879F14GK7,INFINA Finance Pvt. Ltd.,ZC CP REDEEM 30/11/2023 INR 500000,CP,01/12/2022,30/11/2023,1,0,50,7.7487,7.7487,7.7487,99.8093,99.8093,7.7487,Y,,Corporate,500000,T+0  ,30/11/2023,Maturity Date                 ,C,0
2315766,21/11/2023,INFIM,FIMMDACP,,INE886H14IV1,TV18 Broadcast Ltd,ZC CP REDEEM 08/12/2023 INR 500000,CP,08/09/2023,08/12/2023,1,0,25,7.1001,7.1001,7.1001,99.6704,99.6704,7.1001,Y,,Corporate,500000,T+0  ,08/12/2023,Maturity Date                 ,C,0
2315767,21/11/2023,INFIM,FIMMDACP,,INE929O14AW0,Reliance Retail Ventures Ltd.,ZC CP REDEEM 01/12/2023 INR 500000,CP,01/09/2023,01/12/2023,1,0,25,7.1497,7.1497,7.1497,99.8045,99.8045,7.1497,Y,,Corporate,500000,T+0  ,01/12/2023,Maturity Date                 ,C,0
2315768,21/11/2023,INFIM,FIMMDACP,,INE929O14BC0,Reliance Retail Ventures Ltd.,ZC CP REDEEM 16/02/2024 INR 500000,CP,17/11/2023,16/02/2024,1,0,500,7.3802,7.3802,7.3802,98.2713,98.2713,7.3802,Y,,Corporate,500000,T+0  ,16/02/2024,Maturity Date                 ,C,0
2315769,21/11/2023,INRBI,RBI,BIS 5277825,IN0020230085,India,7.18% BD REDEEM 14/08/2033 INR 100,BD,14/08/2023,14/08/2033,1849,0,18104.86,0,99.8,99.35,99.36,99.4846,7.2525,N,,Government,100,     ,14/08/2033,Maturity Date                 ,C,0
2315770,21/11/2023,INRBI,RBI,BIS 5277095,IN0020230077,India,7.18% BD REDEEM 24/07/2037 INR 100,BD,24/07/2023,24/07/2037,371,0,5747.45,0,98.6,98.28,98.28,98.394,7.3666,N,,Government,100,     ,24/07/2037,Maturity Date                 ,C,0
2315771,21/11/2023,INRBI,RBI,BIS 5273363,IN0020230010,India,7.06% BD REDEEM 10/04/2028 INR 100,BD,10/04/2023,10/04/2028,66,0,1082.42,0,99.35,99.15,99.24,99.2994,7.2464,N,,Government,100,     ,10/04/2028,Maturity Date                 ,C,0
2315772,21/11/2023,INRBI,RBI,BIS 5248559,IN0020210210,India,4.56% BD REDEEM 29/11/2023 INR 100,BD,29/11/2021,29/11/2023,21,0,978.12,0,99.955,99.9525,99.9525,99.9526,6.9472,N,,Government,100,     ,29/11/2023,Maturity Date                 ,C,0
2315773,21/11/2023,INRBI,RBI,BIS 5248159,IN0020210194,India,6.99% BD REDEEM 15/12/2051 INR 100,BD,15/11/2021,15/12/2051,7,0,960.01,0,95.17,94.6109,94.667,94.6705,7.4447,N,,Government,100,     ,15/12/2051,Maturity Date                 ,C,0
2315774,21/11/2023,INRBI,RBI,BIS 5275807,IN0020230051,India,7.30% BD REDEEM 19/06/2053 INR 100,BD,19/06/2023,19/06/2053,75,0,882.8,0,98.36,98.21,98.25,98.3151,7.441,N,,Government,100,     ,19/06/2053,Maturity Date                 ,C,0
2315775,21/11/2023,INRBI,RBI,BIS 5276423,IN000653P015,India,7.30% BD PS 19/06/2053 INR 100 IN0020230051,,04/07/2023,19/06/2053,5,0,840,0,11.6534,11.6341,11.6341,11.6438,7.4048,N,,Government,100,     ,19/06/2053,Maturity Date                 ,C,0
2315776,21/11/2023,INRBI,RBI,BIS 5280224,IN0020230101,India,7.37% BD REDEEM 23/10/2028 INR 100,BD,23/10/2023,23/10/2028,59,0,815,0,100.5875,100.44,100.44,100.513,7.242,N,,Government,100,     ,23/10/2028,Maturity Date                 ,C,0
2315777,21/11/2023,INRBI,RBI,BIS 5242213,IN0020210012,India,5.63% BD REDEEM 12/04/2026 INR 100,BD,12/04/2021,12/04/2026,33,0,794.2,0,96.57,96.49,96.52,96.5095,7.2434,N,,Government,100,     ,12/04/2026,Maturity Date                 ,C,0
2315778,21/11/2023,INRBI,RBI,BIS 5253007,IN0020220011,India,7.10% BD REDEEM 18/04/2029 INR 100,BD,18/04/2022,18/04/2029,17,0,740,0,99.28,99.1225,99.1225,99.2402,7.2703,N,,Government,100,     ,18/04/2029,Maturity Date                 ,C,0
2315779,21/11/2023,INRBI,RBI,BIS 5273624,IN0020230036,India,7.17% BD REDEEM 17/04/2030 INR 100,BD,17/04/2023,17/04/2030,45,0,696,0,99.55,99.3,99.34,99.3952,7.2879,N,,Government,100,     ,17/04/2030,Maturity Date                 ,C,0
2315780,21/11/2023,INRBI,RBI,BIS 5273623,IN0020230028,India,6.99% BD REDEEM 17/04/2026 INR 100,BD,17/04/2023,17/04/2026,9,0,625,0,99.56,99.47,99.55,99.5012,7.2154,N,,Government,100,     ,17/04/2026,Maturity Date                 ,C,0
2315781,21/11/2023,INRBI,RBI,BIS 5256522,IN0020220060,India,7.26% BD REDEEM 22/08/2032 INR 100,BD,22/08/2022,22/08/2032,24,0,607.05,0,99.65,99.5,99.55,99.589,7.3219,N,,Government,100,     ,22/08/2032,Maturity Date                 ,C,0
2315782,21/11/2023,INRBI,RBI,BIS 5271157,IN0020220151,India,7.26% BD REDEEM 06/02/2033 INR 100,BD,06/02/2023,06/02/2033,81,0,598.35,0,99.85,99.58,99.59,99.73,7.2984,N,,Government,100,     ,06/02/2033,Maturity Date                 ,C,0
2315783,21/11/2023,INRBI,RBI,BIS 5275522,IN0020230044,India,7.25% BD REDEEM 12/06/2063 INR 100,BD,12/06/2023,12/06/2063,25,0,566.16,0,97.65,97.4,97.5,97.5427,7.4431,N,,Government,100,     ,12/06/2063,Maturity Date                 ,C,0
2315784,21/11/2023,INRBI,RBI,BIS 5254806,IN0020220037,India,7.38% BD REDEEM 20/06/2027 INR 100,BD,20/06/2022,20/06/2027,39,0,536.3,0,100.45,100.3,100.355,100.3948,7.25,N,,Government,100,     ,20/06/2027,Maturity Date                 ,C,0
2315785,21/11/2023,INRBI,RBI,BIS 5270326,IN0020220128,India,6.89% BD REDEEM 16/01/2025 INR 100,BD,16/01/2023,16/01/2025,6,0,465,0,99.73,99.72,99.72,99.7263,7.1304,N,,Government,100,     ,16/01/2025,Maturity Date                 ,C,0
2315786,21/11/2023,INRBI,RBI,BIS 5280905,IN0020230135,India,7.32% BD REDEEM 13/11/2030 INR 100,BD,13/11/2023,13/11/2030,18,0,430,0,100.4,100.21,100.285,100.2983,7.2642,N,,Government,100,     ,13/11/2030,Maturity Date                 ,C,0
2315787,21/11/2023,INRBI,RBI,BIS 5253973,IN0020220029,India,7.54% BD REDEEM 23/05/2036 INR 100,BD,23/05/2022,23/05/2036,4,0,345,0,101.4919,101.2305,101.25,101.2995,7.379,N,,Government,100,     ,23/05/2036,Maturity Date                 ,C,0
2315788,21/11/2023,INRBI,RBI,BIS 5238054,IN0020200278,India,5.15% BD REDEEM 09/11/2025 INR 100,BD,09/11/2020,09/11/2025,5,0,338.19,0,96.33,96.27,96.33,96.2911,7.2074,N,,Government,100,     ,09/11/2025,Maturity Date                 ,C,0
2315789,21/11/2023,INRBI,RBI,BIS 5234246,IN0020200120,India,FR BD REDEEM 22/09/2033 INR 100,BD,22/06/2020,22/09/2033,8,0,315,0,101.35,101.3,101.3,101.3208,8.1258,N,,Government,100,     ,22/09/2033,Maturity Date                 ,C,0
2315790,21/11/2023,INRBI,RBI,BIS 5198939,IN0020170174,India,7.17% BD REDEEM 08/01/2028 INR 100,BD,08/01/2018,08/01/2028,4,0,313.75,0,99.6717,99.6,99.6,99.6534,7.2652,N,,Government,100,     ,08/01/2028,Maturity Date                 ,C,0
2315791,21/11/2023,INRBI,RBI,BIS 5242212,IN0020210020,India,6.64% BD REDEEM 16/06/2035 INR 100,BD,12/04/2021,16/06/2035,1,0,260,0,94.5174,94.5174,94.5174,94.5174,7.351,Y,,Government,100,     ,16/06/2035,Maturity Date                 ,C,0
2315792,21/11/2023,INRBI,RBI,BIS 5237837,IN0020200245,India,6.22% BD REDEEM 16/03/2035 INR 100,BD,02/11/2020,16/03/2035,1,0,255,0,91.2875,91.2875,91.2875,91.2875,7.3665,Y,,Government,100,     ,16/03/2035,Maturity Date                 ,C,0
2315793,21/11/2023,INRBI,RBI,BIS 5250463,IN0020210244,India,6.54% BD REDEEM 17/01/2032 INR 100,BD,17/01/2022,17/01/2032,10,0,240.1,0,95.3175,94.85,94.85,95.1921,7.3318,N,,Government,100,     ,17/01/2032,Maturity Date                 ,C,0
2315794,21/11/2023,INRBI,RBI,BIS 5234002,IN0020200112,India,5.22% BD REDEEM 15/06/2025 INR 100,BD,15/06/2020,15/06/2025,5,0,224.2,0,97.2,97.12,97.12,97.1307,7.1891,N,,Government,100,     ,15/06/2025,Maturity Date                 ,C,0
2315795,21/11/2023,INRBI,RBI,BIS 5244690,IN0020210095,India,6.10% BD REDEEM 12/07/2031 INR 100,BD,12/07/2021,12/07/2031,4,0,210,0,93.02,93,93.02,93.001,7.31,N,,Government,100,     ,12/07/2031,Maturity Date                 ,C,0
2315796,21/11/2023,INRBI,RBI,BIS 5260545,IN0020220102,India,7.41% BD REDEEM 19/12/2036 INR 100,BD,19/12/2022,19/12/2036,5,0,208.71,0,100.6572,100.465,100.465,100.6083,7.3358,N,,Government,100,     ,19/12/2036,Maturity Date                 ,C,0
2315797,21/11/2023,INRBI,RBI,5026,IN0020070069,India,8.28% BD REDEEM 21/09/2027 INR 100,BD,21/09/2007,21/09/2027,3,0,193.86,0,103.3419,103,103.05,103.3403,7.2605,N,,Government,100,     ,21/09/2027,Maturity Date                 ,C,0
2315798,21/11/2023,INRBI,RBI,BIS 5246334,IN0020210152,India,6.67% BD REDEEM 15/12/2035 INR 100,BD,13/09/2021,15/12/2035,1,0,185,0,94.614,94.614,94.614,94.614,7.3501,Y,,Government,100,     ,15/12/2035,Maturity Date                 ,C,0
2315799,21/11/2023,INRBI,RBI,BIS 5247004,IN0020210160,India,FR BD REDEEM 04/10/2028 INR 100,BD,04/10/2021,04/10/2028,1,0,100,0,99.62,99.62,99.62,99.62,7.8365,Y,,Government,100,     ,04/10/2028,Maturity Date                 ,C,0
2315800,21/11/2023,INRBI,RBI,BIS 5248969,IN001226C074,India,6.95% BD IS 16/12/2026 INR 3.475 IN0020210202,,07/12/2021,16/12/2026,1,0,97.2,0,80.001,80.001,80.001,80.001,7.41,Y,,Government,3.475,     ,16/12/2026,Maturity Date                 ,C,0
2315801,21/11/2023,INRBI,RBI,BIS 5221036,IN0020190065,India,7.57% BD REDEEM 17/06/2033 INR 100,BD,20/05/2019,17/06/2033,4,0,90,0,101.7,101.6734,101.6734,101.6882,7.3203,N,,Government,100,     ,17/06/2033,Maturity Date                 ,C,0
2315802,21/11/2023,INRBI,RBI,4811,IN0020070044,India,8.32% BD REDEEM 02/08/2032 INR 100,BD,02/08/2007,02/08/2032,2,0,85,0,106.3,106.3,106.3,106.3,7.3248,N,,Government,100,     ,02/08/2032,Maturity Date                 ,C,0
2315803,21/11/2023,INRBI,RBI,BIS 5227203,IN001226C058,India,7.72% BD IS 15/12/2026 INR 3.86 IN0020190032,,05/11/2019,15/12/2026,1,0,62.41,0,80.0171,80.0171,80.0171,80.0171,7.41,Y,,Government,3.86,     ,15/12/2026,Maturity Date                 ,C,0
2315804,21/11/2023,INRBI,RBI,BIS 3904243,IN0020120047,India,8.20% BD REDEEM 24/09/2025 INR 100,BD,24/09/2012,24/09/2025,1,0,50,0,101.6775,101.6775,101.6775,101.6775,7.2004,Y,,Government,100,     ,24/09/2025,Maturity Date                 ,C,0
2315805,21/11/2023,INRBI,RBI,BIS 5219819,IN0020190032,India,7.72% BD REDEEM 15/06/2049 INR 100,BD,15/04/2019,15/06/2049,2,0,50,0,103.45,103.31,103.31,103.422,7.4188,N,,Government,100,     ,15/06/2049,Maturity Date                 ,C,0
2315806,21/11/2023,INRBI,RBI,BIS 5246001,IN0020210137,India,FR BD REDEEM 30/10/2034 INR 100,BD,30/08/2021,30/10/2034,2,0,50,0,99.65,99.65,99.65,99.65,8.1383,N,,Government,100,     ,30/10/2034,Maturity Date                 ,C,0
2315807,21/11/2023,INRBI,RBI,BIS 4679775,IN0020150093,India,7.59% BD REDEEM 11/01/2026 INR 100,BD,11/01/2016,11/01/2026,5,0,45,0,100.75,100.75,100.75,100.75,7.1981,N,,Government,100,     ,11/01/2026,Maturity Date                 ,C,0
2315808,21/11/2023,INRBI,RBI,BIS 5276534,IN000633C098,India,7.30% BD IS 19/06/2033 INR 3.65 IN0020230051,,04/07/2023,19/06/2033,2,0,30.66,0,49.5028,49.5028,49.5028,49.5028,7.48,N,,Government,3.65,     ,19/06/2033,Maturity Date                 ,C,0
2315809,21/11/2023,INRBI,RBI,BIS 5276530,IN000637C081,India,7.30% BD IS 19/06/2037 INR 3.65 IN0020230051,,04/07/2023,19/06/2037,3,0,30.66,0,37.282,37.2537,37.2537,37.2679,7.4048,N,,Government,3.65,     ,19/06/2037,Maturity Date                 ,C,0
2315810,21/11/2023,INRBI,RBI,BIS 5276533,IN000638C089,India,7.30% BD IS 19/06/2038 INR 3.65 IN0020230051,,04/07/2023,19/06/2038,3,0,30.66,0,34.6684,34.6401,34.6401,34.6543,7.4048,N,,Government,3.65,     ,19/06/2038,Maturity Date                 ,C,0
2315811,21/11/2023,INRBI,RBI,BIS 5276535,IN000639C087,India,7.30% BD IS 19/06/2039 INR 3.65 IN0020230051,,04/07/2023,19/06/2039,3,0,30.66,0,32.238,32.2099,32.2099,32.224,7.4048,N,,Government,3.65,     ,19/06/2039,Maturity Date                 ,C,0
2315812,21/11/2023,INRBI,RBI,BIS 5276427,IN000640C085,India,7.30% BD IS 19/06/2040 INR 3.65 IN0020230051,,04/07/2023,19/06/2040,3,0,30.66,0,29.978,29.9502,29.9502,29.9641,7.4048,N,,Government,3.65,     ,19/06/2040,Maturity Date                 ,C,0
2315813,21/11/2023,INRBI,RBI,BIS 5276428,IN000641C083,India,7.30% BD IS 19/06/2041 INR 3.65 IN0020230051,,04/07/2023,19/06/2041,3,0,30.66,0,27.8764,27.849,27.849,27.8627,7.4048,N,,Government,3.65,     ,19/06/2041,Maturity Date                 ,C,0
2315814,21/11/2023,INRBI,RBI,BIS 5276429,IN000642C081,India,7.30% BD IS 19/06/2042 INR 3.65 IN0020230051,,04/07/2023,19/06/2042,3,0,30.66,0,25.9222,25.8953,25.8953,25.9088,7.4048,N,,Government,3.65,     ,19/06/2042,Maturity Date                 ,C,0
2315815,21/11/2023,INRBI,RBI,BIS 5276432,IN000643C071,India,7.30% BD IS 19/06/2043 INR 3.65 IN0020230051,,04/07/2023,19/06/2043,3,0,30.66,0,24.1049,24.0786,24.0786,24.0918,7.4048,N,,Government,3.65,     ,19/06/2043,Maturity Date                 ,C,0
2315816,21/11/2023,INRBI,RBI,BIS 5276434,IN000644C061,India,7.30% BD IS 19/06/2044 INR 3.65 IN0020230051,,04/07/2023,19/06/2044,3,0,30.66,0,22.4151,22.3893,22.3893,22.4022,7.4048,N,,Government,3.65,     ,19/06/2044,Maturity Date                 ,C,0
2315817,21/11/2023,INRBI,RBI,BIS 5276435,IN000645C050,India,7.30% BD IS 19/06/2045 INR 3.65 IN0020230051,,04/07/2023,19/06/2045,3,0,30.66,0,20.8437,20.8186,20.8186,20.8312,7.4048,N,,Government,3.65,     ,19/06/2045,Maturity Date                 ,C,0
2315818,21/11/2023,INRBI,RBI,BIS 5276436,IN000646C058,India,7.30% BD IS 19/06/2046 INR 3.65 IN0020230051,,,19/06/2046,3,0,30.66,0,19.3825,19.358,19.358,19.3703,7.4048,N,,Government,3.65,     ,19/06/2046,Maturity Date                 ,C,0
2315819,21/11/2023,INRBI,RBI,BIS 5276437,IN000647C056,India,7.30% BD IS 19/06/2047 INR 3.65 IN0020230051,,04/07/2023,19/06/2047,3,0,30.66,0,18.0237,18,18,18.0119,7.4048,N,,Government,3.65,     ,19/06/2047,Maturity Date                 ,C,0
2315820,21/11/2023,INRBI,RBI,BIS 5276439,IN000648C054,India,7.30% BD IS 19/06/2048 INR 3.65 IN0020230051,,04/07/2023,19/06/2048,3,0,30.66,0,16.7602,16.7372,16.7372,16.7487,7.4048,N,,Government,3.65,     ,19/06/2048,Maturity Date                 ,C,0
2315821,21/11/2023,INRBI,RBI,BIS 5276440,IN000649C052,India,7.30% BD IS 19/06/2049 INR 3.65 IN0020230051,,04/07/2023,19/06/2049,3,0,30.66,0,15.5852,15.5629,15.5629,15.5741,7.4048,N,,Government,3.65,     ,19/06/2049,Maturity Date                 ,C,0
2315822,21/11/2023,INRBI,RBI,BIS 5276441,IN000650C050,India,7.30% BD IS 19/06/2050 INR 3.65 IN0020230051,,04/07/2023,19/06/2050,3,0,30.66,0,14.4926,14.4711,14.4711,14.4819,7.4048,N,,Government,3.65,     ,19/06/2050,Maturity Date                 ,C,0
2315823,21/11/2023,INRBI,RBI,BIS 5276444,IN000651C058,India,7.30% BD IS 19/06/2051 INR 3.65 IN0020230051,,04/07/2023,19/06/2051,3,0,30.66,0,13.4767,13.4559,13.4559,13.4663,7.4048,N,,Government,3.65,     ,19/06/2051,Maturity Date                 ,C,0
2315824,21/11/2023,INRBI,RBI,BIS 5276447,IN000652C056,India,7.30% BD IS 19/06/2052 INR 3.65 IN0020230051,,04/07/2023,19/06/2052,3,0,30.66,0,12.5319,12.5119,12.5119,12.5219,7.4048,N,,Government,3.65,     ,19/06/2052,Maturity Date                 ,C,0
2315825,21/11/2023,INRBI,RBI,BIS 5276448,IN000653C054,India,7.30% BD IS 19/06/2053 INR 3.65 IN0020230051,,04/07/2023,19/06/2053,3,0,30.66,0,11.6534,11.6341,11.6341,11.6438,7.4048,N,,Government,3.65,     ,19/06/2053,Maturity Date                 ,C,0
2315826,21/11/2023,INRBI,RBI,BIS 5276528,IN001233C096,India,7.30% BD IS 19/12/2033 INR 3.65 IN0020230051,,04/07/2023,19/12/2033,2,0,30.66,0,47.7181,47.7181,47.7181,47.7181,7.48,N,,Government,3.65,     ,19/12/2033,Maturity Date                 ,C,0
2315827,21/11/2023,INRBI,RBI,BIS 5276539,IN001237C089,India,7.30% BD IS 19/12/2037 INR 3.65 IN0020230051,,04/07/2023,19/12/2037,3,0,30.66,0,35.9514,35.9231,35.9231,35.9373,7.4048,N,,Government,3.65,     ,19/12/2037,Maturity Date                 ,C,0
2315828,21/11/2023,INRBI,RBI,BIS 5276538,IN001238C087,India,7.30% BD IS 19/12/2038 INR 3.65 IN0020230051,,04/07/2023,19/12/2038,3,0,30.66,0,33.4311,33.4029,33.4029,33.417,7.4048,N,,Government,3.65,     ,19/12/2038,Maturity Date                 ,C,0
2315829,21/11/2023,INRBI,RBI,BIS 5276537,IN001239C085,India,7.30% BD IS 19/12/2039 INR 3.65 IN0020230051,,04/07/2023,19/12/2039,3,0,30.66,0,31.0874,31.0595,31.0595,31.0735,7.4048,N,,Government,3.65,     ,19/12/2039,Maturity Date                 ,C,0
2315830,21/11/2023,INRBI,RBI,BIS 5276451,IN001240C083,India,7.30% BD IS 19/12/2040 INR 3.65 IN0020230051,,04/07/2023,19/12/2040,3,0,30.66,0,28.9081,28.8805,28.8805,28.8943,7.4048,N,,Government,3.65,     ,19/12/2040,Maturity Date                 ,C,0
2315831,21/11/2023,INRBI,RBI,BIS 5276453,IN001241C081,India,7.30% BD IS 19/12/2041 INR 3.65 IN0020230051,,04/07/2023,19/12/2041,3,0,30.66,0,26.8815,26.8544,26.8544,26.868,7.4048,N,,Government,3.65,     ,19/12/2041,Maturity Date                 ,C,0
2315832,21/11/2023,INRBI,RBI,BIS 5276454,IN001242C089,India,7.30% BD IS 19/12/2042 INR 3.65 IN0020230051,,04/07/2023,19/12/2042,3,0,30.66,0,24.997,24.9704,24.9704,24.9837,7.4048,N,,Government,3.65,     ,19/12/2042,Maturity Date                 ,C,0
2315833,21/11/2023,INRBI,RBI,BIS 5276452,IN001243C079,India,7.30% BD IS 19/12/2043 INR 3.65 IN0020230051,,04/07/2023,19/12/2043,3,0,30.66,0,23.2447,23.2186,23.2186,23.2317,7.4048,N,,Government,3.65,     ,19/12/2043,Maturity Date                 ,C,0
2315834,21/11/2023,INRBI,RBI,BIS 5276450,IN001244C069,India,7.30% BD IS 19/12/2044 INR 3.65 IN0020230051,,04/07/2023,19/12/2044,3,0,30.66,0,21.6151,21.5897,21.5897,21.6024,7.4048,N,,Government,3.65,     ,19/12/2044,Maturity Date                 ,C,0
2315835,21/11/2023,INRBI,RBI,BIS 5276449,IN001245C058,India,7.30% BD IS 19/12/2045 INR 3.65 IN0020230051,,04/07/2023,19/12/2045,3,0,30.66,0,20.0998,20.075,20.075,20.0874,7.4048,N,,Government,3.65,     ,19/12/2045,Maturity Date                 ,C,0
2315836,21/11/2023,INRBI,RBI,BIS 5276446,IN001246C056,India,7.30% BD IS 19/12/2046 INR 3.65 IN0020230051,,04/07/2023,19/12/2046,3,0,30.66,0,18.6908,18.6666,18.6666,18.6787,7.4048,N,,Government,3.65,     ,19/12/2046,Maturity Date                 ,C,0
2315837,21/11/2023,INRBI,RBI,BIS 5276445,IN001247C054,India,7.30% BD IS 19/12/2047 INR 3.65 IN0020230051,,04/07/2023,19/12/2047,3,0,30.66,0,17.3805,17.3571,17.3571,17.3688,7.4048,N,,Government,3.65,     ,19/12/2047,Maturity Date                 ,C,0
